Day,NEAR,EUR
310,7.600000,38.709461,
310,15.200000,86.146278,
310,18.049999,102.298698,
310,23.750000,134.603561,
310,7.600000,40.670864,
310,9.500000,50.838577,
310,3.800000,20.335432,
310,8.550000,45.754719,
310,11.400000,61.006290,
310,9.500000,52.345516,
310,1.900000,10.469103,
310,1.900000,10.469103,
310,7.600000,42.127148,
310,11.400000,63.190720,
311,15.200000,88.000000,
311,4.750000,25.429157,
311,6.650000,33.561314,
311,23.750000,133.264740,
311,5.700000,31.983538,
311,12.350000,70.977051,
311,10.450000,60.057503,
311,10.450000,60.057503,
311,4.750000,26.885204,
311,7.600000,43.016327,
311,13.300000,75.278572,
311,2.850000,15.556828,
311,5.700000,32.460815,
311,8.550000,48.691223,
311,11.400000,64.921631,
311,3.800000,21.640545,
311,12.350000,59.914841,
311,4.750000,23.044168,
311,13.300000,64.523674,
311,18.049999,87.567841,
311,0.950000,4.608834,
311,14.250000,69.132507,
311,7.600000,39.524845,
311,13.300000,69.168472,
311,6.650000,34.584236,
311,15.200000,79.049690,
311,3.800000,19.762423,
311,8.550000,37.928143,
311,9.500000,42.142380,
311,7.600000,33.713905,
311,3.800000,16.856953,
311,13.300000,58.999332,
311,15.200000,67.427811,
311,7.600000,42.487976,
311,7.600000,42.487976,
311,0.000000,0.000000,
311,5.700000,31.483255,
311,8.550000,47.224880,
311,9.500000,52.472092,
311,4.750000,26.236046,
311,8.550000,44.670116,
311,6.650000,34.743423,
311,13.300000,71.034195,
312,6.650000,25.288029,
312,5.700000,21.675453,
312,5.700000,21.675453,
312,13.300000,56.386902,
312,17.100000,84.869637,
312,3.800000,20.014174,
312,7.600000,40.028347,
312,14.250000,70.758339,
312,3.800000,19.284122,
312,8.550000,43.389271,
312,4.750000,24.105152,
312,1.900000,10.040185,
312,9.500000,50.200924,
312,3.800000,20.080370,
312,8.550000,45.180828,
312,18.049999,78.402817,
312,10.450000,45.391106,
312,10.450000,45.391106,
312,6.650000,28.885246,
312,4.750000,20.632320,
312,6.650000,28.885246,
312,6.650000,28.885246,
312,6.650000,28.885246,
312,8.550000,37.138172,
312,8.550000,37.138172,
312,10.450000,48.518787,
312,5.700000,26.464792,
312,19.000000,88.215973,
312,6.650000,30.875591,
312,7.600000,35.286392,
312,6.650000,30.875591,
312,0.000000,0.000000,
312,18.049999,83.805176,
312,7.600000,39.257668,
312,8.550000,44.164875,
312,19.000000,98.144173,
312,7.600000,39.257668,
312,15.200000,80.245277,
312,8.550000,45.137966,
312,7.600000,40.122639,
312,5.700000,30.562963,
312,12.350000,66.219757,
312,10.450000,56.032101,
312,12.350000,56.622417,
312,9.500000,43.555706,
312,1.900000,8.711141,
312,9.500000,43.555706,
312,8.550000,46.972336,
312,5.700000,31.314890,
312,10.450000,57.410633,
312,15.200000,83.506378,
312,10.450000,57.410633,
312,14.250000,78.287224,
312,10.450000,57.410633,
312,9.500000,52.191483,
312,10.450000,57.410633,
312,3.800000,21.812862,
312,4.750000,26.764036,
313,6.650000,38.500000,
313,11.400000,65.000160,
313,9.500000,50.154980,
313,6.650000,35.108486,
313,7.600000,40.123985,
313,2.850000,15.046494,
313,15.200000,83.136208,
313,15.200000,83.136208,
313,13.300000,72.744179,
313,8.550000,43.943687,
313,5.700000,31.287170,
313,10.450000,57.359814,
313,10.450000,57.359814,
313,12.350000,67.788872,
313,15.200000,73.531532,
313,11.400000,55.148647,
313,14.250000,68.935814,
313,4.750000,22.978603,
313,9.500000,45.957207,
313,3.800000,18.382883,
313,5.700000,27.574324,
313,17.100000,82.916924,
313,7.600000,36.851971,
313,6.650000,32.245472,
313,1.900000,9.212993,
313,2.850000,13.819488,
313,11.400000,62.707230,
313,10.450000,57.481632,
313,6.650000,36.579216,
313,14.250000,78.384041,
313,6.650000,36.579216,
313,13.300000,73.158432,
313,8.550000,47.030422,
313,6.650000,36.579216,
313,10.450000,57.481632,
313,0.950000,5.225603,
313,9.500000,52.256027,
313,7.600000,42.482738,
313,8.550000,47.793079,
313,17.100000,95.586159,
313,8.550000,47.793079,
313,14.250000,79.655136,
313,2.850000,15.931026,
313,14.250000,79.655136,
313,9.500000,53.103420,
313,13.300000,74.344788,
313,9.500000,53.783409,
313,17.100000,96.810135,
313,9.500000,53.783409,
313,4.750000,26.891705,
313,3.800000,20.688616,
313,15.200000,82.754463,
313,3.800000,20.688616,
313,4.750000,25.860769,
313,13.300000,60.799389,
313,15.200000,73.358826,
313,7.600000,36.679413,
313,1.900000,9.169853,
313,14.250000,77.292198,
313,8.550000,46.375317,
313,11.400000,58.766747,
314,13.300000,77.000000,
314,5.700000,31.174875,
314,2.850000,15.587438,
314,23.750000,124.903931,
314,3.800000,19.984631,
314,10.450000,54.957733,
314,2.850000,16.208464,
314,12.350000,70.236679,
314,5.700000,32.416927,
314,1.900000,10.057159,
314,15.200000,80.457275,
314,14.250000,77.292213,
314,17.100000,92.750656,
314,5.700000,30.916885,
314,8.550000,46.375328,
314,9.500000,52.146191,
314,9.500000,52.146191,
314,1.900000,10.429238,
314,14.250000,78.219292,
314,8.550000,46.931572,
314,5.700000,31.287714,
314,13.300000,64.809212,
314,2.850000,13.887690,
314,8.550000,41.663067,
314,7.600000,37.033840,
314,8.550000,41.663067,
314,12.350000,66.496231,
314,4.750000,25.575472,
314,11.400000,61.381134,
314,8.550000,46.660690,
314,23.750000,129.613022,
314,11.400000,62.214252,
314,4.750000,25.922606,
314,2.850000,15.553563,
314,5.700000,31.107126,
314,8.550000,46.660690,
314,8.550000,49.324493,
314,2.850000,16.441498,
314,13.300000,76.726990,
314,5.700000,32.882996,
314,19.000000,109.609985,
314,5.700000,31.793751,
314,4.750000,26.494793,
314,8.550000,44.406136,
314,3.800000,19.736061,
314,7.600000,39.472122,
314,14.250000,74.658302,
314,18.049999,94.567177,
314,5.700000,29.863319,
314,7.600000,39.817760,
314,13.300000,74.963951,
314,5.700000,32.127407,
314,5.700000,32.127407,
314,0.000000,0.000000,
314,3.800000,21.418274,
314,14.250000,80.318520,
314,11.400000,64.254814,
314,8.550000,48.191113,
314,6.650000,36.126755,
314,11.400000,61.931580,
315,2.850000,10.690417,
315,7.600000,37.432102,
315,12.350000,60.827164,
315,5.700000,32.125252,
315,5.700000,32.125252,
315,17.100000,96.375755,
315,8.550000,41.457413,
315,8.550000,46.470482,
315,8.550000,46.470482,
315,4.750000,25.816936,
315,9.500000,51.633873,
315,9.500000,53.163239,
315,4.750000,26.581619,
315,17.100000,95.693825,
315,0.000000,0.000000,
315,10.450000,53.250595,
315,10.450000,53.250595,
315,4.750000,24.204815,
315,13.300000,67.773483,
315,6.650000,33.886742,
315,14.250000,72.614449,
315,8.550000,43.568665,
315,6.650000,33.886742,
315,14.250000,58.292274,
315,10.450000,42.747669,
315,11.400000,46.633820,
315,5.700000,23.316910,
315,7.600000,31.089212,
315,5.700000,23.316910,
315,5.700000,23.316910,
315,10.450000,42.747669,
315,18.049999,84.433167,
315,4.750000,22.219255,
315,7.600000,35.550808,
315,5.700000,27.313890,
315,7.600000,36.418522,
315,7.600000,36.418522,
315,18.049999,86.493988,
315,12.350000,59.180096,
315,4.750000,22.761576,
315,10.450000,50.075466,
315,12.350000,66.776459,
315,13.300000,71.913109,
315,1.900000,10.273302,
315,8.550000,46.229855,
315,16.150000,87.323067,
315,4.750000,25.683254,
315,3.800000,19.078793,
315,11.400000,57.236374,
315,18.049999,90.624260,
315,8.550000,42.927280,
315,1.900000,9.539396,
315,8.550000,46.469109,
315,8.550000,46.469109,
315,3.800000,17.584774,
315,23.750000,122.015800,
315,12.350000,63.448219,
315,14.250000,73.209480,
315,18.049999,92.732010,
315,2.850000,14.641896,
315,17.100000,74.121971,
315,9.500000,43.979050,
316,7.600000,44.000000,
316,9.500000,53.548820,
316,13.300000,74.968346,
316,8.550000,44.538788,
316,7.600000,43.714718,
316,10.450000,60.107735,
316,12.350000,71.036415,
316,8.550000,45.093147,
316,12.350000,65.134552,
316,10.450000,55.113850,
316,4.750000,25.051748,
316,1.900000,10.235872,
316,11.400000,61.415230,
316,6.650000,35.825550,
316,7.600000,40.943489,
316,4.750000,25.589680,
316,13.300000,64.374344,
316,16.150000,78.168854,
316,2.850000,13.794503,
316,8.550000,41.383507,
316,1.900000,9.196336,
316,10.450000,55.950893,
316,8.550000,45.778000,
316,8.550000,45.778000,
316,11.400000,61.037334,
316,8.550000,45.778000,
316,12.350000,66.123779,
316,7.600000,42.002659,
316,9.500000,52.503323,
316,10.450000,57.753658,
316,1.900000,10.500665,
316,4.750000,26.251661,
316,5.700000,31.501993,
316,10.450000,57.753658,
316,9.500000,52.503323,
316,7.600000,42.002659,
316,8.550000,49.406387,
316,5.700000,32.937592,
316,11.400000,65.875183,
316,2.850000,16.468796,
316,4.750000,27.447994,
316,10.450000,60.385590,
316,12.350000,71.364784,
316,10.450000,60.385590,
316,7.600000,43.916790,
316,5.700000,32.937592,
316,15.200000,87.833580,
316,7.600000,38.914345,
316,12.350000,63.235806,
316,5.700000,31.825939,
316,7.600000,42.434586,
316,4.750000,26.521616,
316,8.550000,47.738907,
316,8.550000,47.738907,
316,15.200000,84.869171,
316,7.600000,42.434586,
316,8.550000,48.332653,
316,18.049999,102.035599,
316,8.550000,46.708248,
316,12.350000,67.467476,
316,8.550000,46.708248,
316,6.650000,36.328640,
316,9.500000,46.759441,
316,13.300000,65.843002,
316,9.500000,47.030720,
317,9.500000,55.000000,
317,4.750000,27.430817,
317,14.250000,78.090096,
317,7.600000,41.648052,
317,0.000000,0.000000,
317,3.800000,20.824026,
317,11.400000,62.472076,
317,8.550000,49.438633,
317,8.550000,49.438633,
317,9.500000,54.931816,
317,6.650000,38.452271,
317,1.900000,10.416069,
317,14.250000,78.120514,
317,7.600000,41.664276,
317,5.700000,31.248205,
317,9.500000,52.080345,
317,8.550000,46.872307,
317,10.450000,57.288380,
317,2.850000,15.624103,
317,8.550000,47.559841,
317,6.650000,36.990990,
317,14.250000,79.266411,
317,4.750000,26.422136,
317,13.300000,73.981979,
317,17.100000,95.119682,
317,6.650000,34.657738,
317,9.500000,49.511055,
317,8.550000,44.559948,
317,8.550000,44.559948,
317,5.700000,29.706635,
317,5.700000,29.706635,
317,12.350000,68.901039,
317,10.450000,58.300880,
317,10.450000,58.300880,
317,9.500000,53.000801,
317,13.300000,74.201118,
317,12.350000,56.738171,
317,12.350000,56.738171,
317,13.300000,61.102646,
317,13.300000,61.102646,
317,10.450000,48.009224,
317,9.500000,43.644749,
317,17.100000,78.560539,
317,9.500000,43.827011,
317,18.049999,83.271317,
317,1.900000,8.765402,
317,1.900000,8.765402,
317,10.450000,48.209713,
317,9.500000,43.827011,
317,6.650000,22.574198,
317,9.500000,32.248856,
317,10.450000,39.925587,
317,3.800000,14.518395,
317,9.500000,49.554104,
317,13.300000,72.200256,
317,4.750000,26.040287,
318,15.200000,87.625656,
318,8.550000,45.523392,
318,13.300000,72.995514,
318,17.100000,93.851379,
318,3.800000,19.132496,
318,13.300000,66.963730,
318,9.500000,49.830517,
318,6.650000,34.881359,
318,3.800000,21.750870,
318,5.700000,32.626305,
318,12.350000,70.690323,
318,8.550000,41.224674,
318,5.700000,27.483118,
318,1.900000,9.161039,
318,7.600000,36.644157,
318,8.550000,41.224674,
318,6.650000,32.063637,
318,6.650000,32.063637,
318,12.350000,70.089149,
318,7.600000,43.131786,
318,14.250000,80.872093,
318,12.350000,70.089149,
318,5.700000,32.348839,
318,13.300000,75.480621,
318,12.350000,70.089149,
318,6.650000,37.740311,
318,0.000000,0.000000,
318,12.350000,70.089149,
318,5.700000,32.348839,
318,8.550000,46.891468,
318,5.700000,31.260981,
318,8.550000,46.891468,
318,4.750000,26.050817,
318,10.450000,57.311798,
318,10.450000,57.311798,
318,7.600000,43.471561,
318,16.150000,92.377068,
318,5.700000,32.603668,
318,9.500000,54.339451,
318,13.300000,76.075226,
318,6.650000,38.037613,
318,10.450000,59.773396,
318,7.600000,43.471561,
318,5.700000,29.299360,
318,7.600000,39.065815,
318,8.550000,43.949039,
318,3.800000,19.532907,
318,0.950000,4.883227,
318,7.600000,39.065815,
318,9.500000,37.734772,
318,8.550000,33.961292,
318,9.500000,37.734772,
318,3.800000,15.934247,
318,4.750000,19.917809,
318,17.100000,71.704109,
318,4.750000,19.917809,
318,13.300000,55.769863,
318,10.450000,44.947659,
318,10.450000,44.947659,
318,7.600000,32.689205,
318,11.400000,49.033806,
318,12.350000,61.351894,
318,10.450000,43.117321,
318,11.400000,47.037075,
318,11.400000,47.037075,
318,5.700000,23.518538,
319,18.049999,104.500000,
319,1.900000,11.000000,
319,12.350000,68.235329,
319,6.650000,32.402199,
319,11.400000,58.704926,
319,19.000000,81.220291,
319,6.650000,28.427103,
319,12.350000,65.806618,
319,13.300000,70.868668,
319,17.100000,68.611153,
319,8.550000,34.305576,
319,12.350000,49.552502,
319,8.550000,38.070358,
319,11.400000,50.760475,
319,3.800000,16.920160,
319,12.350000,57.951477,
319,8.550000,40.120251,
319,8.550000,40.120251,
319,13.300000,69.382896,
319,14.250000,74.338821,
319,3.800000,19.823687,
319,18.049999,94.162506,
319,5.700000,25.128345,
319,8.550000,37.692516,
319,9.500000,41.880577,
319,5.700000,30.170145,
319,6.650000,35.198502,
319,11.400000,60.340290,
319,9.500000,50.283577,
319,11.400000,60.340290,
319,8.550000,45.255219,
319,17.100000,90.510437,
319,4.750000,25.141788,
319,4.750000,25.141788,
319,6.650000,35.198502,
319,7.600000,41.480854,
319,7.600000,41.480854,
319,14.250000,77.776596,
319,6.650000,36.295746,
319,13.300000,72.591492,
319,5.700000,31.110640,
319,8.550000,46.665958,
319,8.550000,46.665958,
319,5.700000,32.037571,
319,12.350000,69.414742,
319,8.550000,48.056355,
319,5.700000,32.037571,
319,2.850000,16.018785,
319,4.750000,26.697975,
319,11.400000,64.075142,
319,12.350000,57.684753,
319,4.750000,22.186443,
319,2.850000,13.311866,
319,4.750000,22.186443,
319,11.400000,53.247463,
319,7.600000,37.004955,
319,12.350000,60.133053,
319,5.700000,30.974627,
319,4.750000,25.812189,
319,11.400000,54.070103,
319,14.250000,69.317894,
319,10.450000,56.414631,
319,4.750000,25.643013,
320,7.600000,35.972980,
320,18.049999,97.144562,
320,2.850000,15.338614,
320,10.450000,51.430004,
320,5.700000,28.142145,
320,11.400000,56.284290,
320,8.550000,46.983093,
320,7.600000,41.762753,
320,16.150000,88.745850,
320,13.300000,73.084808,
320,6.650000,36.542404,
320,8.550000,46.983093,
320,11.400000,62.644127,
320,12.350000,67.864471,
320,8.550000,46.983093,
320,10.450000,57.423782,
320,12.350000,68.649353,
320,12.350000,68.649353,
320,7.600000,42.245754,
320,13.300000,73.930069,
320,4.750000,26.403597,
320,13.300000,67.799942,
320,18.049999,92.014206,
320,11.400000,58.114235,
320,18.049999,92.014206,
320,2.850000,14.528559,
320,9.500000,38.960182,
320,9.500000,38.960182,
320,7.600000,31.168148,
320,4.750000,19.480091,
320,9.500000,38.960182,
320,11.400000,46.752220,
320,12.350000,54.623524,
320,15.200000,67.228951,
320,19.000000,84.036194,
320,13.300000,58.825333,
320,8.550000,37.816284,
320,7.600000,33.614475,
320,12.350000,54.623524,
320,14.250000,63.805431,
320,9.500000,42.536953,
320,0.950000,4.379663,
320,8.550000,41.762753,
320,7.600000,37.122448,
320,11.400000,55.683674,
320,5.700000,32.056507,
320,12.350000,69.455765,
320,13.300000,74.798515,
320,5.700000,32.056507,
320,8.550000,48.084759,
320,7.600000,38.003780,
320,5.700000,28.502832,
320,7.600000,28.465366,
321,1.900000,11.000000,
321,9.500000,54.736229,
321,18.049999,83.193268,
321,10.450000,53.021107,
321,2.850000,14.460300,
321,8.550000,43.380901,
321,7.600000,40.300648,
321,13.300000,70.526131,
321,7.600000,40.300648,
321,13.300000,70.526131,
321,8.550000,31.522882,
321,6.650000,24.517797,
321,10.450000,38.527969,
321,11.400000,42.030510,
321,6.650000,24.517797,
321,6.650000,25.096884,
321,7.600000,28.682156,
321,1.900000,7.170539,
321,3.800000,14.341078,
321,18.049999,68.120117,
321,11.400000,43.023232,
321,11.400000,53.013309,
321,8.550000,39.759983,
321,5.700000,26.506655,
321,14.250000,66.266640,
321,10.450000,51.936661,
321,8.550000,47.033207,
321,19.950001,109.744156,
321,16.150000,88.840508,
321,15.200000,83.614594,
321,1.900000,10.497099,
321,13.300000,73.479691,
321,8.550000,47.236942,
321,8.550000,47.236942,
321,11.400000,62.982594,
321,5.700000,29.413521,
321,6.650000,34.315773,
321,7.600000,39.218029,
321,9.500000,49.022533,
321,4.750000,26.860653,
321,9.500000,53.721306,
321,18.049999,102.070480,
321,12.350000,69.837700,
321,5.700000,29.783121,
321,7.600000,39.710831,
321,2.850000,14.891561,
321,18.049999,94.313217,
321,17.100000,89.349365,
321,5.700000,29.783121,
321,8.550000,48.568573,
321,10.450000,59.361595,
321,3.800000,21.586035,
321,9.500000,53.965084,
321,13.300000,63.081051,
321,13.300000,46.672646,
321,7.600000,31.658686,
322,8.550000,49.454071,
322,6.650000,38.360226,
322,10.450000,60.280361,
322,10.450000,60.280361,
322,11.400000,64.688538,
322,2.850000,16.172134,
322,7.600000,41.692696,
322,3.800000,20.846348,
322,16.150000,88.596985,
322,12.350000,71.335068,
322,5.700000,32.923878,
322,8.550000,49.385815,
322,4.750000,23.942533,
322,9.500000,47.885067,
322,0.950000,4.788507,
322,9.500000,47.885067,
322,17.100000,92.906013,
322,2.850000,15.484336,
322,12.350000,67.098793,
322,2.850000,15.484336,
322,9.500000,51.614452,
322,4.750000,25.807226,
322,14.250000,81.216209,
322,6.650000,37.900898,
322,5.700000,32.486485,
322,3.800000,17.363394,
322,9.500000,43.408482,
322,4.750000,21.704241,
322,13.300000,60.771873,
322,12.350000,56.431026,
322,8.550000,39.067631,
322,2.850000,13.376691,
322,6.650000,31.212276,
322,8.550000,40.130070,
322,14.250000,66.883453,
322,19.950001,93.636833,
322,8.550000,40.130070,
322,13.300000,62.424553,
322,13.300000,67.485634,
322,12.350000,62.665234,
322,7.600000,38.563221,
322,7.600000,38.563221,
322,5.700000,31.849693,
322,12.350000,69.007675,
322,12.350000,69.007675,
322,8.550000,47.774540,
322,7.600000,37.523590,
322,4.750000,23.452244,
322,1.900000,9.380898,
322,3.800000,14.983418,
322,9.500000,50.620716,
322,13.300000,70.869003,
322,13.300000,70.869003,
322,2.850000,15.481771,
322,14.250000,77.764191,
323,3.800000,19.114010,
323,8.550000,35.115795,
323,6.650000,29.159281,
323,15.200000,71.633614,
323,9.500000,44.771008,
323,4.750000,23.088137,
323,5.700000,27.705765,
323,13.300000,64.646782,
323,0.950000,4.847249,
323,19.000000,96.944977,
323,9.500000,48.472488,
323,8.550000,43.625240,
323,7.600000,38.777992,
323,0.000000,0.000000,
323,3.800000,15.693867,
323,5.700000,23.540798,
323,19.950001,82.392799,
323,6.650000,27.464264,
323,6.650000,27.464264,
323,5.700000,23.540798,
323,4.750000,19.617332,
323,12.350000,51.005066,
323,14.250000,62.516590,
323,4.750000,20.838863,
323,5.700000,25.006636,
323,9.500000,41.677727,
323,7.600000,33.342182,
323,7.600000,33.342182,
323,6.650000,29.174408,
323,18.049999,79.187675,
323,0.950000,4.167773,
323,9.500000,48.042015,
323,12.350000,62.454620,
323,18.049999,91.279831,
323,17.100000,86.475624,
323,8.550000,43.237812,
323,9.500000,48.042015,
323,1.900000,9.608403,
323,15.200000,76.867226,
323,13.300000,72.315475,
323,8.550000,46.488522,
323,6.650000,36.157738,
323,7.600000,41.323132,
323,12.350000,67.150085,
323,4.750000,25.826958,
323,13.300000,72.315475,
323,18.049999,98.142433,
323,11.400000,53.167023,
323,18.049999,84.181122,
323,5.700000,26.583511,
323,5.700000,26.583511,
323,7.600000,35.444683,
323,6.650000,31.014097,
323,4.750000,22.152927,
323,10.450000,48.736439,
323,2.850000,13.291756,
323,19.000000,106.851761,
323,9.500000,49.143684,
323,13.300000,68.801155,
323,5.700000,29.486210,
323,9.500000,49.143684,
323,18.049999,93.372993,
323,16.150000,83.544266,
323,14.250000,64.265747,
323,9.500000,42.843830,
323,4.750000,21.421915,
323,1.900000,8.938272,
324,1.900000,10.549302,
324,7.600000,42.197208,
324,15.200000,84.394417,
324,8.550000,41.108536,
324,0.950000,4.567616,
324,14.250000,68.514229,
324,12.350000,59.379002,
324,17.100000,79.444405,
324,8.550000,39.722202,
324,8.550000,42.180309,
324,8.550000,42.180309,
324,9.500000,46.867012,
324,8.550000,42.180309,
324,7.600000,38.047680,
324,3.800000,19.023840,
324,14.250000,71.339394,
324,8.550000,42.803635,
324,10.450000,52.315559,
324,8.550000,42.803635,
324,6.650000,33.546440,
324,9.500000,47.923489,
324,18.049999,91.054626,
324,4.750000,23.961744,
324,4.750000,24.861757,
324,6.650000,34.806458,
324,8.550000,44.751160,
324,1.900000,9.944703,
324,5.700000,29.834108,
324,1.900000,9.944703,
324,6.650000,34.806458,
324,8.550000,36.084919,
324,1.900000,8.018871,
324,14.250000,60.141533,
324,4.750000,20.047176,
324,13.300000,56.132095,
324,14.250000,60.141533,
324,3.800000,16.396818,
324,12.350000,53.289658,
324,4.750000,20.496021,
324,10.450000,46.888474,
324,7.600000,34.100708,
324,13.300000,61.224464,
324,14.250000,65.597641,
324,5.700000,26.239056,
324,7.600000,39.652702,
324,8.550000,44.609287,
324,2.850000,14.869762,
324,8.550000,44.609287,
324,9.500000,49.565876,
324,10.450000,54.522465,
324,2.850000,16.142895,
324,3.800000,21.523861,
324,5.700000,32.285789,
324,19.950001,113.000275,
324,4.750000,26.426565,
324,4.750000,26.426565,
325,5.700000,30.644562,
325,10.450000,49.594704,
325,8.550000,40.577484,
325,7.600000,43.551968,
325,5.700000,32.663975,
325,16.150000,92.547935,
325,16.150000,92.547935,
325,8.550000,45.580589,
325,9.500000,50.645103,
325,7.600000,42.893555,
325,6.650000,37.531860,
325,4.750000,25.437376,
325,5.700000,30.524851,
325,8.550000,45.787277,
325,5.700000,30.524851,
325,10.450000,55.962231,
325,8.550000,32.002930,
325,9.500000,35.558811,
325,4.750000,17.779406,
325,8.550000,32.002930,
325,12.350000,57.335598,
325,11.400000,52.925167,
325,7.600000,35.283447,
325,4.750000,24.617680,
325,13.300000,68.929497,
325,10.450000,54.158897,
325,8.550000,38.620255,
325,17.100000,77.240509,
325,12.350000,55.784813,
325,4.750000,21.455696,
325,12.350000,55.784813,
325,15.200000,68.658234,
325,15.200000,68.658234,
325,18.049999,81.531647,
325,8.550000,38.620255,
325,10.450000,50.721405,
325,10.450000,50.721405,
325,17.100000,82.998657,
325,6.650000,32.277256,
325,2.850000,13.833110,
325,10.450000,50.721405,
325,7.600000,36.888294,
325,6.650000,35.323296,
325,12.350000,65.600410,
325,4.750000,25.230925,
325,5.700000,30.277109,
325,12.350000,65.600410,
325,7.600000,40.369480,
325,10.450000,60.378468,
325,15.200000,87.823227,
325,5.700000,32.933708,
325,7.600000,42.655373,
325,8.550000,47.987293,
325,15.200000,85.310745,
325,15.200000,85.310745,
325,7.600000,42.655373,
325,2.850000,14.388083,
325,11.400000,49.958138,
325,14.250000,62.447674,
325,19.000000,83.263565,
326,8.550000,42.853058,
326,5.700000,29.597887,
326,6.650000,36.157795,
326,5.700000,27.898409,
326,0.950000,4.649735,
326,7.600000,42.951393,
326,17.100000,91.743195,
326,12.350000,66.258980,
326,3.800000,18.219053,
326,6.650000,31.883341,
326,15.200000,72.876213,
326,9.500000,51.750740,
326,8.550000,46.575665,
326,8.550000,46.575665,
326,8.550000,46.575665,
326,2.850000,15.525222,
326,13.300000,65.458046,
326,0.000000,0.000000,
326,10.450000,51.431324,
326,18.049999,88.835922,
326,5.700000,29.965895,
326,17.100000,89.897682,
326,15.200000,86.825188,
326,12.350000,70.545464,
326,9.500000,54.265739,
326,14.250000,81.398605,
326,12.350000,65.416733,
326,10.450000,55.352619,
326,5.700000,30.192335,
326,4.750000,25.160280,
326,18.049999,95.609062,
326,13.300000,70.448784,
326,18.049999,82.210068,
326,8.550000,38.941608,
326,13.300000,60.575836,
326,9.500000,43.268456,
326,0.000000,0.000000,
326,18.049999,59.373562,
326,7.600000,24.999395,
326,9.500000,31.249245,
326,10.450000,37.175667,
326,11.400000,40.555271,
326,7.600000,37.495331,
326,13.300000,65.616821,
326,2.850000,14.060748,
326,7.600000,37.495331,
327,2.850000,16.500000,
327,0.950000,4.119053,
327,15.200000,73.790382,
327,14.250000,77.764259,
327,0.950000,4.191061,
327,16.150000,71.368179,
327,10.450000,46.179413,
327,5.700000,29.481403,
327,11.400000,58.962807,
327,9.500000,49.135674,
327,8.550000,44.222103,
327,19.950001,103.184914,
327,17.100000,88.444206,
327,15.200000,78.617081,
327,19.000000,98.271347,
327,9.500000,49.135674,
327,17.100000,92.493652,
327,8.550000,46.246826,
327,9.500000,52.400620,
327,2.850000,15.720186,
327,10.450000,57.640686,
327,6.650000,36.680435,
327,13.300000,68.746956,
327,9.500000,49.104969,
327,7.600000,39.283974,
327,9.500000,49.104969,
327,14.250000,73.657448,
327,17.100000,97.024612,
327,2.850000,16.170769,
327,9.500000,53.902565,
327,5.700000,32.341537,
327,2.850000,16.170769,
327,12.350000,70.073334,
327,3.800000,21.561028,
327,13.300000,72.706322,
327,4.750000,25.966545,
327,9.500000,51.933090,
327,18.049999,98.672867,
327,14.250000,77.899635,
327,11.400000,53.399601,
327,8.550000,40.049702,
327,14.250000,66.749504,
327,5.700000,26.699800,
327,13.300000,62.299534,
327,8.550000,40.049702,
327,7.600000,35.950802,
327,18.049999,85.383148,
327,12.350000,58.420048,
327,8.550000,40.444649,
327,7.600000,35.950802,
327,12.350000,58.420048,
327,8.550000,46.225643,
327,8.550000,46.225643,
327,12.350000,66.770378,
327,5.700000,30.817097,
327,2.850000,15.408548,
327,9.500000,42.067734,
327,7.600000,33.654186,
327,10.450000,46.274509,
327,7.600000,33.654186,
327,0.950000,4.729605,
327,17.100000,65.345284,
327,7.600000,29.042351,
328,0.950000,4.509796,
328,12.350000,44.259804,
328,15.200000,71.393517,
328,3.800000,17.998034,
328,8.550000,46.060013,
328,3.800000,20.471119,
328,4.750000,25.588898,
328,15.200000,81.884476,
328,8.550000,49.031719,
328,11.400000,65.375626,
328,5.700000,32.687813,
328,3.800000,18.020063,
328,5.700000,27.030094,
328,5.700000,27.030094,
328,18.049999,85.595299,
328,1.900000,9.010032,
328,7.600000,36.040127,
328,8.550000,48.945042,
328,6.650000,38.068367,
328,10.450000,59.821724,
328,17.100000,97.890083,
328,7.600000,43.506706,
328,23.750000,135.958466,
328,5.700000,31.859274,
328,0.000000,0.000000,
328,15.200000,84.958069,
328,0.000000,0.000000,
328,0.000000,0.000000,
328,5.700000,31.859274,
328,10.450000,60.481220,
328,10.450000,60.481220,
328,15.200000,87.972687,
328,18.049999,104.467560,
328,5.700000,29.853954,
328,7.600000,39.805275,
328,19.000000,99.513184,
328,3.800000,19.902637,
328,5.700000,25.964720,
328,15.200000,69.239250,
328,13.300000,65.453468,
328,15.200000,74.803970,
328,7.600000,37.401985,
328,13.300000,65.453468,
328,12.350000,60.778225,
328,12.350000,60.778225,
328,6.650000,34.344856,
328,8.550000,44.157673,
328,5.700000,29.438448,
328,7.600000,39.251266,
328,18.049999,87.589546,
328,8.550000,41.489784,
329,1.900000,9.401838,
329,12.350000,57.247658,
329,8.550000,42.640659,
329,3.800000,18.951405,
329,10.450000,52.116364,
329,5.700000,20.614174,
329,10.450000,37.792652,
329,8.550000,30.921259,
329,6.650000,24.049870,
329,9.500000,36.721718,
329,9.500000,36.721718,
329,12.350000,47.738235,
329,12.350000,52.193928,
329,15.200000,64.238678,
329,7.600000,32.119339,
329,8.550000,36.134254,
329,17.100000,72.268509,
329,10.450000,44.164093,
329,19.950001,114.475693,
329,13.300000,76.317123,
329,6.650000,38.158562,
